4.722809791564941753e-03
4.820656776428222483e-03
1.126396656036376953e-02
9.948825836181640972e-03
1.518917083740234375e-02
1.929433345794677804e-02
1.518998146057128941e-02
2.366509437561035295e-02
2.980051040649413924e-02
2.779190540313720634e-02
4.175417423248291293e-02
4.235265254974365096e-02
4.424049854278564592e-02
4.023537635803222517e-02
6.627109050750731867e-02
6.228430271148681363e-02
6.244096755981445174e-02
1.330186605453491100e-01
1.464118957519531250e-01
1.283043861389160101e-01
1.114586591720581055e-01
2.146911621093750000e-01
2.752728700637817605e-01
2.911864757537842019e-01
2.317402601242065374e-01
3.736048221588134655e-01
5.219959497451782671e-01
