1.077792644500732457e-02
1.229174137115478585e-02
1.963472366333007812e-02
3.029966354370117188e-02
1.687674522399902274e-02
1.959357261657714705e-02
3.335523605346679688e-02
3.588860034942627231e-02
6.070747375488281389e-02
6.427569389343261441e-02
1.117769956588745145e-01
1.521033525466918834e-01
