3.243880271911621371e-02
4.792935848236083707e-02
4.862191677093505998e-02
3.466508388519286971e-02
4.006831645965576449e-02
4.743804931640625139e-02
4.971542358398437639e-02
6.096372604370117049e-02
7.509016990661621094e-02
9.877679347991943914e-02
8.274028301239014227e-02
9.178144931793212613e-02
